date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:07	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-56f235a36df74%22	http://ganeshbhel.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://ganeshbhel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
13:02:07	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-56f235a31beec%22	http://ganeshbhel.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://ganeshbhel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
13:02:15	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-56f2359fcbc41%22	http://ganeshbhel.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://ganeshbhel.com/wp-content/plugins/mega-addons-for-visual-composer/css/font-awesome/css/font-awesome.css?ver=4.9.11)
13:02:21	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2212d68-56f2359f0e8d5%22	http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.9.11)
13:02:31	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-56f2359f0e8d5%22	http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.9.11)
13:02:34	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-56f2359f0ecbd%22	http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.9.11)
13:02:37	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-56f2359f0e105%22	http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.9.11)
13:02:37	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-56f2359f0ecbd%22	http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.9.11)
13:02:47	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-56f2359f0f875%22	http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.9.11)
13:02:47	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-56f2359f0f875%22	http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIconsd41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.9.11)
13:02:48	63664/63664	---M--	200	added ('OK')	application/font-woff	etag:%22f8b0-56f2359f0f875%22	http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.9.11)
13:02:51	277297/277297	---M--	200	added ('OK')	image/svg+xml	etag:%2243b31-56f2359f0fc5d%22	http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.9.11)
13:02:52	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-56f2359f0e4ed%22	http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.9.11)
13:02:53	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fb0-56f2359ef855b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:02:54	7712/7712	---M--	200	added ('OK')	application/font-woff	etag:%221e20-56f2359ef8173%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:02:54	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fb0-56f2359ef855b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:02:56	34229/34229	---M--	200	added ('OK')	image/svg+xml	etag:%2285b5-56f2359ef855b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:02:56	16104/16104	---M--	200	added ('OK')	application/x-font-ttf	etag:%223ee8-56f2359ef8173%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:02:58	59388/59388	---M--	200	added ('OK')	application/x-font-ttf	etag:%22e7fc-56f2359f0fc5d%22	http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.9.11)
13:02:58	12260/12260	---M--	200	added ('OK')	application/font-woff	etag:%222fe4-56f2359ef98e3%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:02:58	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-56f2359ef94fb%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:00	47869/47869	---M--	200	added ('OK')	image/svg+xml	etag:%22bafd-56f2359ef98e3%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:02	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-56f2359ef94fb%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:03	5788/5788	---M--	200	added ('OK')	application/font-woff	etag:%22169c-56f2359efa0b3%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:03	21284/21284	---M--	200	added ('OK')	application/x-font-ttf	etag:%225324-56f2359ef98e3%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:04	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-56f2359ef9ccb%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:04	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-56f2359ef9ccb%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:05	49409/49409	---M--	200	added ('OK')	image/svg+xml	etag:%22c101-56f2359ef9ccb%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:06	23480/23480	---M--	200	added ('OK')	application/x-font-ttf	etag:%225bb8-56f2359efa0b3%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:06	5704/5704	---M--	200	added ('OK')	application/font-woff	etag:%221648-56f2359ef9113%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:07	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-56f2359ef8d2b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:08	37104/37104	---M--	200	added ('OK')	image/svg+xml	etag:%2290f0-56f2359ef8d2b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:09	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-56f2359ef8d2b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:09	15892/15892	---M--	200	added ('OK')	application/x-font-ttf	etag:%223e14-56f2359ef8d2b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:09	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-56f2359ef8173%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:09	3568/3568	---M--	200	added ('OK')	application/font-woff	etag:%22df0-56f2359ef7d8b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:09	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-56f2359ef8173%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:09	6044/6044	---M--	200	added ('OK')	application/x-font-ttf	etag:%22179c-56f2359ef7d8b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:11	13847/13847	---M--	200	added ('OK')	image/svg+xml	etag:%223617-56f2359ef7d8b%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:11	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224188-56f2359ef9113%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:11	7892/7892	---M--	200	added ('OK')	application/font-woff	etag:%221ed4-56f2359ef94fb%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:13	32228/32228	---M--	200	added ('OK')	image/svg+xml	etag:%227de4-56f2359ef94fb%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:14	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224188-56f2359ef9113%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:14	16564/16564	---M--	200	added ('OK')	application/x-font-ttf	etag:%2240b4-56f2359ef9113%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:15	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22540a-56f2359ef8943%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:16	7936/7936	---M--	200	added ('OK')	application/font-woff	etag:%221f00-56f2359ef8943%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:16	48132/48132	---M--	200	added ('OK')	image/svg+xml	etag:%22bc04-56f2359ef8943%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:19	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22540a-56f2359ef8943%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:19	21308/21308	---M--	200	added ('OK')	application/x-font-ttf	etag:%22533c-56f2359ef8943%22	http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/linea-icons/style.css?ver=4.9.11)
13:03:21	26004/26004	---M--	200	added ('OK')	application/font-woff	etag:%226594-56f2359ef1fca%22	http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.woff	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.woff	(from http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=4.9.11)
13:03:23	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-56f2359ef1be2%22	http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.svg	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.svg	(from http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=4.9.11)
13:03:24	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-56f2359f09e9d%22	http://ganeshbhel.com/wp-content/themes/bridge/css/img/pixel-video.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/img/pixel-video.png	(from http://ganeshbhel.com/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.9.11)
13:03:25	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-56f2359ef1be2%22	http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=4.9.11)
13:03:27	59163/59163	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Sep%202019%2007:33:23%20GMT	http://ganeshbhel.com/wp-content/themes/bridge/css/img/box_image_shadow.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/img/box_image_shadow.png	(from http://ganeshbhel.com/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.9.11)
13:03:27	40348/40348	---M--	200	added ('OK')	application/x-font-ttf	etag:%229d9c-56f2359ef1fca%22	http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.ttf	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.ttf	(from http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=4.9.11)
13:03:27	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-56f2359ef1be2%22	http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot?	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2d41d.eot	(from http://ganeshbhel.com/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=4.9.11)
13:03:27	965/965	---M--	200	added ('OK')	image/png	etag:%223c5-56f2359f0d935%22	http://ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button.png	(from http://ganeshbhel.com/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.9.11)
13:03:27	970/970	---M--	200	added ('OK')	image/png	etag:%223ca-56f2359f05464%22	http://ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button_hover.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button_hover.png	(from http://ganeshbhel.com/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.9.11)
13:03:28	1118/1118	---M--	200	added ('OK')	image/png	etag:%2245e-56f2359f03cf4%22	http://ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button@1_5x.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button@1_5x.png	(from http://ganeshbhel.com/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.9.11)
13:03:28	1117/1117	---M--	200	added ('OK')	image/png	etag:%2245d-56f2359f06404%22	http://ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button_hover@1_5x.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button_hover@1_5x.png	(from http://ganeshbhel.com/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.9.11)
13:03:28	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-56f2359f0d165%22	http://ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button@2x.png	C:/My%20Web%20Sites/GaneshBhel/ganeshbhel.com/wp-content/themes/bridge/css/img/portfolio_list_button@2x.png	(from http://ganeshbhel.com/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.9.11)
